,SMILES,%F,logK(%F),MolW(Da),NumHAcceptors,NumHDonors,LogP,Lipinski_rule,Category
0,C#CC(CC(=O)OCC)N=C(O)CCC(=O)Nc1ccc(C(=N)N)cc1,13.0,-0.8255759003117817,358.398,5,4,1.6008699999999998,1,0
1,C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,93.0,1.123384909,310.43700000000007,2,1,3.6586000000000025,1,1
2,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,76.0,0.5006023505691853,324.4640000000001,2,1,4.048700000000004,1,1
3,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C=CC21CC,94.0,1.194976603216055,310.43700000000007,2,1,3.6586000000000025,1,1
4,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,64.0,0.249877473,298.42600000000004,2,1,3.4925000000000024,1,0
5,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,94.0,1.194976603,312.4530000000001,2,1,3.882600000000003,1,1
6,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,5.0,-1.278753601,310.48100000000005,1,1,4.869700000000004,1,0
7,C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,30.0,-0.3679767852945944,284.443,1,1,4.313500000000004,1,0
8,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,35.0,-0.2688453122925799,337.46300000000014,3,1,4.221000000000004,1,0
9,C#CC1(O)CCC2C3CCC4CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,69.0,0.3474873969029826,417.5930000000002,3,1,5.096300000000006,0,0
10,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C,33.0,-0.307560863,326.4360000000001,3,2,3.2375000000000016,1,0
11,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,40.0,-0.1760912590556812,296.4100000000001,2,2,3.612600000000002,1,0
12,C#CCN(C)C(C)Cc1ccccc1,4.4000001,-1.3370052054653008,187.286,1,0,2.1826,1,0
13,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,40.0,-0.1760912590556812,308.7680000000001,2,0,3.1572000000000022,1,0
14,C#CCNC1CCc2ccccc21,36.0,-0.2498774732165999,171.243,1,1,1.8967,1,0
15,C#CCOC1CN2CCC1CC2,90.0,0.9542425094393248,165.236,2,0,0.7303999999999999,1,1
16,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,59.0,0.1580681549224086,393.4430000000002,7,1,3.405100000000002,1,0
17,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,75.0,0.4771212547196624,368.5240000000001,2,0,5.1070000000000055,0,0
18,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,73.5,0.443041465,277.496,1,1,5.295400000000005,0,0
19,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,50.0,0.0,288.4790000000001,2,0,3.230400000000002,1,0
20,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,99.0,1.995635195,303.141,3,1,3.6057000000000015,1,1
21,C=C(Nc1cc(C(F)(F)F)ccc1C(F)(F)F)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C,60.0,0.1760912590556812,526.5650000000003,2,2,8.403500000000003,0,0
22,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,5.5,-1.235069119,412.6140000000002,3,3,5.090600000000007,0,0
23,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,61.0,0.1942652279842678,416.6460000000002,3,3,5.704700000000008,0,0
24,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,71.0,0.3888603508201191,400.64700000000016,2,2,6.589800000000009,0,0
25,C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21,99.0,1.995635195,277.28399999999993,7,4,-0.8278000000000001,1,1
26,C=C1C(CO)C(O)CC1n1cnc2c(O)nc(=N)[nH]c21,99.99,3.9999565683799694,277.284,7,5,-0.5851300000000004,1,1
27,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,42.0,-0.1401787031650368,296.41,2,0,4.029500000000003,1,0
28,C=C1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O,10.0,-0.9542425094393248,370.4890000000001,4,0,4.185200000000004,1,0
29,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,40.0,-0.1760912590556812,339.4350000000001,4,2,2.512500000000001,1,0
30,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,58.0,0.140178703,442.42400000000015,9,6,-0.4378999999999982,0,0
31,C=C1c2cccc(O)c2C(=O)C2C1C(C)C1C(N(C)C)C(O)C(C(=N)O)C(=O)C1(O)C2O,58.0,0.1401787031650368,444.4840000000001,8,6,0.2172699999999997,0,0
32,C=CC(N)CCC(=O)O,99.0,1.99563519459755,129.159,2,2,0.3645,1,1
33,C=CC(O)=Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,33.0,-0.307560862822939,485.9470000000004,7,2,5.041000000000004,0,0
34,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3c[nH]c(=N)s3)C2SC1,18.5,-0.6439858803369628,395.422,8,5,-0.3414299999999992,1,0
35,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,18.5,-0.64398588,395.4220000000001,9,4,-0.1717999999999988,1,0
36,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,47.0,-0.052178012,453.45800000000014,10,4,-0.5447999999999991,1,0
37,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,75.0,0.477121255,324.4240000000001,4,1,3.173200000000002,1,0
38,C=CCC1(C(C)CCC)C(O)=NC(=O)N=C1O,90.0,0.9542425094393248,238.287,1,2,3.0317000000000007,1,1
39,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,85.0,0.753327667,224.26,3,2,0.961,1,1
40,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,25.0,-0.477121255,804.0310000000001,12,3,4.639000000000004,0,0
41,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,99.99,3.9999565683799694,270.163,3,1,2.945000000000001,1,1
42,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,65.0,0.268845312,451.6150000000002,4,2,3.193900000000001,1,0
43,C=CCN1CC(C(=O)N(CCCN(C)C)C(O)=NCC)CC2c3cccc4[nH]cc(c34)CC21,65.0,0.2688453122925799,451.6150000000002,4,2,3.3983000000000025,1,0
44,C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,2.0,-1.6901960800285136,327.3800000000001,5,2,1.3014,1,0
45,C=CCN1CCCC1CN=C(O)c1cc2[nH]nnc2cc1OC,84.0,0.7201593034059569,315.3770000000001,5,2,1.9215,1,1
46,C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC,84.0,0.720159303,315.3770000000001,5,2,1.3466999999999996,1,1
47,C=CCN=c1nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)[nH]c(=NCC=C)[nH]1,63.0,0.2311388253865867,477.5630000000002,5,2,3.101000000000001,1,0
48,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,63.0,0.231138825,477.56300000000016,7,2,4.257200000000004,1,0
49,C=CCOc1ccccc1OCC(O)CNC(C)C,44.0,-0.104735351,265.35299999999995,4,2,1.9891,1,0
50,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69,0.0,-2.0,666.9100000000002,4,2,5.475600000000007,0,0
51,C=CCc1ccccc1OCC(O)CNC(C)C,8.0,-1.0606978403536116,249.354,3,2,2.1528,1,0
52,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,69.0,0.347487397,429.6040000000001,3,1,5.406500000000006,0,0
53,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,16.0,-0.7201593034059569,360.4940000000002,3,3,3.5413000000000023,1,0
54,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,99.0,1.99563519459755,374.9080000000002,3,1,4.036800000000003,1,1
55,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,15.0,-0.753327667,344.4950000000001,3,1,4.084400000000003,1,0
56,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,28.0,-0.410174465,497.5000000000002,10,5,1.0202999999999998,1,0
57,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,25.0,-0.4771212547196624,312.4530000000001,2,0,4.499500000000004,1,0
58,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,25.0,-0.477121255,314.46900000000005,2,0,4.723500000000005,1,0
59,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,60.0,0.176091259,353.33000000000004,6,1,3.517800000000003,1,0
60,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,93.0,1.1233849085396783,308.3330000000001,4,1,3.609600000000003,1,1
61,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,25.0,-0.477121255,278.31200000000007,7,0,0.193,1,0
62,CC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN=C(O)CCC(=O)N(O)CCCCCN,2.0,-1.6901960800285136,560.6930000000002,9,6,2.6027000000000013,0,0
63,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,5.0,-1.278753601,560.6930000000002,9,6,0.9221000000000046,0,0
64,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,75.0,0.4771212547196624,531.4399999999999,7,0,4.205800000000003,0,0
65,CC(=O)N=c1sc(S(N)(=O)=O)nn1C,99.99,3.9999565683799694,236.278,6,1,-1.4237999999999995,1,1
66,CC(=O)NC(CS)C(=O)O,5.0,-1.278753601,163.198,3,3,-0.4945,1,0
67,CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,2.0,-1.69019608,332.31300000000005,7,8,-3.5758299999999976,0,0
68,CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,99.0,1.995635195,337.35100000000006,5,1,1.1235999999999997,1,1
69,CC(=O)NCCCS(=O)(=O)O,11.0,-0.907997321,181.213,3,2,-0.5995999999999997,1,0
70,CC(=O)NO,55.0,0.087150176,75.067,2,2,-0.4882999999999999,1,0
71,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,5.0,-1.278753601,613.9150000000002,3,3,3.1154,0,0
72,CC(=O)Nc1ccc(O)cc1,88.0,0.865301426,151.165,2,2,1.3505999999999998,1,1
73,CC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,35.0,-0.268845312,308.37800000000004,5,3,1.5852999999999997,1,0
74,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,99.0,1.995635195,266.34099999999995,4,3,1.3826999999999992,1,1
75,CC(=O)Nc1nnc(S(N)(=O)=O)s1,99.0,1.995635195,222.251,6,2,-0.8561000000000003,1,1
76,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,10.0,-0.9542425094393248,203.238,4,0,-1.2356999999999976,1,0
77,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,90.0,0.954242509,384.51600000000025,4,0,4.575300000000005,1,1
78,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,10.0,-0.9542425094393248,386.53200000000027,4,0,4.655200000000004,1,0
79,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(N=C(O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0.01,-3.999956568380192,807.8900000000002,14,5,3.464000000000004,0,0
80,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0.0,-2.0,807.8900000000002,14,5,3.2596000000000025,0,0
81,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,6.5,-1.1578982542296623,853.9180000000001,14,4,4.310500000000005,0,0
82,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,6.5,-1.157898254,853.9180000000001,14,4,3.735700000000003,0,0
83,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(CC(C)C)N=C(O)OC(C)(C)C)C(C)=C1C3(C)C,19.0,-0.6297314179258208,871.93,17,3,3.861200000000004,0,0
84,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,70.0,0.367976785,806.9870000000003,14,4,3.8181000000000025,0,0
85,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,91.0,1.0047988828817689,516.7190000000004,5,3,5.6661000000000055,0,1
86,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.0,-2.0,557.8400000000003,5,0,5.965900000000007,0,0
87,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,0.0,-2.0,572.8750000000001,4,0,6.110500000000007,0,0
88,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,68.0,0.327358934,441.5240000000002,7,1,2.5632,1,0
89,CC(=O)OCC(CCn1cnc2c[nH]c(=N)nc21)COC(C)=O,77.0,0.524762889154889,321.33700000000016,8,2,0.3713699999999998,1,1
90,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,77.0,0.524762889,321.33700000000016,9,1,0.5409999999999998,1,1
91,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)CC#N)C2SC1,0.01,-3.999956568380192,339.32900000000006,7,2,0.0420800000000005,1,0
92,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)CSc3ccncc3)C2SC1,0.01,-3.999956568380192,423.4720000000001,8,2,1.3156999999999996,1,0
93,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N=C(O)Cc3cccs3)C2SC1,0.01,-3.999956568380192,396.4460000000001,7,2,1.4326,1,0
94,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,0.0,-2.0,339.32900000000006,7,2,-0.7982199999999984,1,0
95,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0.0,-2.0,423.4720000000001,8,2,0.4754000000000007,1,0
96,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.0,-2.0,396.4460000000001,7,2,0.5923000000000007,1,0
97,CC(=O)OCC1OC(S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,20.0,-0.6020599913279624,364.3720000000001,10,1,-0.0007000000000003,1,0
98,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,70.0,0.3679767852945944,373.44900000000007,5,0,3.891000000000003,1,0
99,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,15.0,-0.753327667,361.3970000000001,5,0,4.112400000000003,1,0
100,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,1.0,-1.995635195,369.41700000000014,6,0,1.9886,1,0
101,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,35.0,-0.2688453122925799,368.2970000000001,7,1,2.0108,1,0
102,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,70.0,0.367976785,307.28700000000003,7,1,2.2289000000000003,1,0
103,CC(=O)Oc1ccccc1C(=O)O,68.0,0.3273589343863303,180.159,3,1,1.3101,1,0
104,CC(=O)Oc1ccccc1C(O)=Nc1ncc([N+](=O)[O-])s1,70.0,0.3679767852945944,307.28700000000003,7,1,2.6129,1,0
105,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,25.0,-0.477121255,416.58300000000025,5,0,4.852300000000005,1,0
106,CC(=O)c1cc(C(O)CNC(C)CCc2ccccc2)ccc1O,12.0,-0.8653014261025438,327.424,4,3,3.2391000000000028,1,0
107,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,49.0,-0.0173740960694226,326.465,4,0,4.443600000000004,1,0
108,CC(C(=O)O)c1ccc(-c2cccc(F)c2)cc1,92.0,1.0606978403536116,244.265,1,1,3.6808000000000014,1,1
109,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,92.0,1.06069784,244.265,1,1,3.6808000000000014,1,1
110,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,90.0,0.954242509,260.314,3,1,3.167200000000001,1,1
111,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,92.0,1.06069784,260.314,3,1,3.167200000000001,1,1
112,CC(C(=O)O)c1ccc(C2CCCC(=NO)C2)cc1,98.0,1.6901960800285136,261.3209999999999,3,2,3.3625000000000016,1,1
113,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,90.0,0.9542425094393248,273.719,1,2,4.162600000000002,1,1
114,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,95.0,1.2787536009528289,301.729,3,1,4.336300000000002,1,1
115,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,90.0,0.954242509,254.285,2,1,3.105700000000001,1,1
116,CC(C(=O)O)c1cccc(C(=O)c2cccs2)c1,90.0,0.9542425094393248,260.314,3,1,3.167200000000001,1,1
117,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,80.0,0.6020599913279624,242.274,2,1,3.6670000000000016,1,1
118,CC(C(O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,99.0,1.99563519459755,331.34400000000005,6,1,0.8772000000000002,1,1
119,CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,23.0,-0.524762889154889,327.4240000000001,4,3,2.7977000000000007,1,0
120,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,80.0,0.602059991,293.374,5,0,2.928760000000002,1,1
121,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,49.0,-0.0173740960694226,501.66700000000014,4,3,5.510500000000006,0,0
122,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,0.0,-2.0,439.5780000000003,7,0,2.4116,1,0
123,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,30.9,-0.349519568,463.55600000000015,8,2,1.3235000000000017,1,0
124,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,12.0,-0.865301426,501.47700000000026,13,1,2.702500000000001,0,0
125,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,47.0,-0.052178012,293.4540000000001,1,0,4.867000000000004,1,0
126,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,93.0,1.123384909,399.5750000000003,2,2,5.101000000000004,0,1
127,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,63.0,0.231138825,372.55300000000017,2,2,3.8145000000000016,1,0
128,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,65.0,0.268845312,613.8030000000003,7,4,2.8669000000000016,0,0
129,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,55.0,0.087150176,363.5020000000002,4,4,3.268600000000002,1,0
130,CC(C)(C)NCC(O)COc1ccc(NC(O)=NC2CCCCC2)cc1,55.0,0.0871501757189002,363.5020000000002,4,4,3.4730000000000016,1,0
131,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,30.0,-0.3679767852945944,309.406,5,4,0.6347999999999998,1,0
132,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,88.0,0.865301426,292.379,4,3,1.6990999999999998,1,1
133,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,75.0,0.477121255,291.391,4,2,2.3334,1,0
134,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,60.0,0.176091259,295.4480000000001,4,2,2.8527000000000013,1,0
135,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,93.0,1.1233849085396783,291.4350000000001,3,2,3.472000000000002,1,1
136,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,61.0,0.194265228,316.4270000000002,8,2,0.5024999999999997,1,0
137,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,91.0,1.0047988828817689,310.747,3,3,3.3625000000000007,1,1
138,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,99.0,1.99563519459755,277.195,3,3,2.9971000000000005,1,1
139,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,14.0,-0.788370416,225.288,4,4,1.5192999999999997,1,0
140,CC(C)(C)NCC(O)c1ccc(O)c(C(=O)O)c1,43.0,-0.1224064000929048,253.298,4,4,1.5119,1,0
141,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,44.0,-0.104735350520013,239.315,4,4,1.3059999999999998,1,0
142,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,60.0,0.1760912590556812,240.303,5,4,0.7009999999999998,1,0
143,CC(C)(C)NCC(O)c1ccccc1Cl,48.0,-0.0347621062592119,227.735,2,2,2.7615000000000007,1,0
144,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1,1.0,-1.995635195,630.8520000000002,7,5,3.0962000000000023,0,0
145,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(O)=NC(Cc1cnc[nH]1)C(O)=NC(CC1CCCCC1)C(O)C(O)C1CC1,1.0,-1.99563519459755,630.8520000000002,7,5,4.776800000000005,0,0
146,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,-1.995635195,471.6850000000001,3,2,6.445800000000008,0,0
147,CC(C)(CCn1c(O)nc2ccccc21)NCC(O)COc1cccc2ccccc12,33.0,-0.307560862822939,419.5250000000002,6,3,4.093300000000003,1,0
148,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,30.0,-0.3679767852945944,363.4610000000001,4,3,3.3901800000000017,1,0
149,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,62.0,0.212608093,586.1970000000001,4,2,8.948000000000002,0,0
150,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0.0,-2.0,547.5950000000003,10,4,0.0355000000000028,0,0
151,CC(C)(ON=C(C(O)=NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(=N)[nH]1)C(=O)O,0.01,-3.999956568380192,547.5950000000003,9,5,0.706170000000002,0,0
152,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,99.0,1.99563519459755,289.158,2,1,3.589800000000003,1,1
153,CC(C)(Oc1ccc(CCN=C(O)c2ccccc2)cc1)C(=O)O,99.0,1.99563519459755,327.38000000000005,3,2,3.475900000000001,1,1
154,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,99.0,1.995635195,361.8250000000001,3,2,3.554500000000001,1,1
155,CC(C)(S)C(N)C(=O)O,50.0,0.0,149.215,3,3,0.1066999999999998,1,0
156,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.0,-1.278753601,516.8570000000003,4,2,9.908299999999995,0,0
157,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,18.0,-0.6585413472804106,285.43100000000004,2,1,3.8826000000000014,1,0
158,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,90.0,0.954242509,276.21399999999994,3,1,3.2081000000000017,1,1
159,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0,-1.995635195,540.6970000000002,7,1,4.703900000000005,0,0
160,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,61.0,0.194265228,354.3670000000001,10,4,-1.4366999999999974,1,0
161,CC(C)C(N)C(=O)OCCOCn1cnc2c(O)nc(=N)[nH]c21,0.01,-3.999956568380192,324.34099999999995,9,4,-0.554929999999999,1,0
162,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,73.0,0.431959096,317.42900000000014,2,2,3.260900000000001,1,0
163,CC(C)C1CCC(C(O)=NC(Cc2ccccc2)C(=O)O)CC1,73.0,0.4319590959614686,317.42900000000014,2,2,4.101200000000003,1,0
164,CC(C)CC(CN)CC(=O)O,90.0,0.954242509,159.229,2,2,1.0821,1,1
165,CC(C)CC(N=C(O)C(Cc1ccccc1)N=C(O)c1cnccn1)B(O)O,0.01,-3.999956568380192,384.24500000000006,6,4,1.7757000000000005,1,0
166,CC(C)CC1C(=O)N2CCCC2C2(O)OC(C)(N=C(O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)C(=O)N12,10.0,-0.9542425094393248,549.6720000000003,6,3,2.724800000000001,0,0
